10311049	40.8471	-73.93803	79	Manhattan	Washington Heights	2	f	1	90.0
10314305	40.64569	-73.95849	49	Brooklyn	Flatbush	3	f	1	0.0
10314411	40.74234	-74.00032	1731	Manhattan	Chelsea	2	f	12	93.0
10316551	40.67843	-73.98393	99	Brooklyn	Gowanus	8	f	1	86.0
10318675	40.70764	-73.94231	41	Brooklyn	Williamsburg	3	f	1	100.0
10319419	40.72156	-73.97902	90	Manhattan	East Village	2	f	2	100.0
10319699	40.82317	-73.94507	69	Manhattan	Harlem	1	f	1	100.0
10322621	40.75168	-73.99376	81	Manhattan	Chelsea	1	f	1	0.0
10329264	40.69267	-73.99793	113	Brooklyn	Brooklyn Heights	1	t	1	95.0
10332161	40.85598	-73.90052	35	Bronx	Fordham	1	f	1	90.0
10332393	40.79346	-73.94613	85	Manhattan	East Harlem	1	f	1	0.0
10334395	40.68086	-73.92746	45	Brooklyn	Bedford-Stuyvesant	1	f	2	0.0
10336440	40.68545	-73.96048	0	Brooklyn	Clinton Hill	1	f	1	98.0
10337217	40.77467	-73.95405	0	Manhattan	Upper East Side	16	f	2	86.0
10338696	40.84721	-73.83222	37	Bronx	Pelham Bay	1	f	1	88.0
10338839	40.59606	-73.77882	180	Queens	Edgemere	1	t	1	100.0
10339291	40.69724	-73.932	105	Brooklyn	Bushwick	1	f	1	0.0
10339835	40.73555	-73.98994	0	Manhattan	Gramercy	1	f	2	100.0
10340695	40.67434	-73.95762	45	Brooklyn	Crown Heights	1	f	1	0.0
10340705	40.81015	-73.94728	80	Manhattan	Harlem	1	t	1	99.0
10340745	40.72551	-73.99075	122	Manhattan	East Village	1	f	2	0.0
10340849	40.76367	-73.98613	0	Manhattan	Hell's Kitchen	1	f	1	0.0
10340994	40.62317	-74.02535	55	Brooklyn	Bay Ridge	3	f	1	100.0
10341003	40.82377	-73.94565	110	Manhattan	Harlem	1	f	2	0.0
10341262	40.78165	-73.94647	110	Manhattan	Upper East Side	16	f	3	94.0
10342448	40.75427	-73.9928	135	Manhattan	Hell's Kitchen	1	f	1	100.0
10342806	40.85143	-73.93089	45	Manhattan	Washington Heights	1	f	2	100.0
10343320	40.79939	-73.96875	145	Manhattan	Upper West Side	1	f	1	91.0
10343542	40.6765	-73.94277	37	Brooklyn	Crown Heights	3	f	1	90.0
10343638	40.68676	-73.92192	90	Brooklyn	Bedford-Stuyvesant	1	t	2	97.0
10346503	40.78986	-73.96825	305	Manhattan	Upper West Side	1	f	2	100.0
10350120	40.80076	-73.96389	0	Manhattan	Upper West Side	1	f	1	0.0
10351249	40.71288	-73.9974	180	Manhattan	Chinatown	1	t	1	98.0
10351593	40.82284	-73.94199	90	Manhattan	Harlem	1	t	2	98.0
10352280	40.76824	-73.95858	135	Manhattan	Upper East Side	1	f	1	95.0
10353094	40.66932	-73.98321	49	Brooklyn	Park Slope	1	f	1	80.0
10354038	40.67741	-74.0139	95	Brooklyn	Red Hook	1	f	1	100.0
10355146	40.67785	-73.95217	155	Brooklyn	Crown Heights	3	t	2	96.0
10355806	40.68746	-73.95936	47	Brooklyn	Bedford-Stuyvesant	1	f	1	100.0
10356093	40.6858	-73.93465	120	Brooklyn	Bedford-Stuyvesant	1	f	1	0.0
10357730	40.77651	-73.91009	38	Queens	Ditmars Steinway	2	t	1	98.0
10358093	40.6695	-73.93298	199	Brooklyn	Crown Heights	3	f	2	82.0
10358108	40.71424	-73.9968	87	Manhattan	Chinatown	2	f	1	94.0
10359702	40.76301	-73.91295	80	Queens	Astoria	1	f	1	0.0
10360144	40.77673	-73.90993	40	Queens	Ditmars Steinway	2	t	1	98.0
10360180	40.69177	-73.90451	155	Brooklyn	Bushwick	1	f	4	94.0
10361885	40.67905	-74.00089	125	Brooklyn	Carroll Gardens	1	f	3	0.0
10365373	40.67433	-73.9575	81	Brooklyn	Crown Heights	1	t	1	95.0
10365516	40.69358	-73.92409	129	Brooklyn	Bushwick	1	t	1	99.0
10365991	40.74673	-73.97343	83	Manhattan	Murray Hill	1	f	1	90.0
10367220	40.81388	-73.95229	70	Manhattan	Harlem	1	f	1	0.0
10367884	40.6732	-73.97282	130	Brooklyn	Park Slope	1	f	1	96.0
10368055	40.67992	-73.9776	325	Brooklyn	Park Slope	1	f	1	100.0
10368714	40.8379	-73.94095	30	Manhattan	Washington Heights	1	f	1	96.0
10369038	40.74651	-73.83176	50	Queens	Flushing	8	f	1	90.0
10369047	40.74609	-73.83175	50	Queens	Flushing	8	f	2	91.0
10371643	40.79988	-73.9612	45	Manhattan	Upper West Side	1	f	1	0.0
10377405	40.72174	-73.99639	0	Manhattan	Nolita	1	f	2	100.0
10377445	40.74357	-73.98466	0	Manhattan	Midtown	1	f	2	0.0
10381948	40.72508	-73.94488	80	Brooklyn	Greenpoint	1	f	2	95.0
10382430	40.68597	-73.91417	35	Brooklyn	Bushwick	1	f	1	0.0
10383284	40.6863	-73.91365	75	Brooklyn	Bushwick	1	f	2	100.0
